title,dept,campus,base_salary,gross_salary,hire_date,rec,page
Assoc Professor ACD YR,Gsapp - School Psychology,Busch,79213,130563,9/1/2011,10,320
Professor ACD YR,Bsppp-Dean's Office,College Av,132434,130415,9/1/1982,4,321
Assoc Professor ACD YR,School Public Affairs & Admin,Newark,118199,130393,9/1/2016,5,321
Professor ACD YR,Fasc - Chemistry,Camden,115750,130228,9/1/1989,3,322
Asst Professor ACD YR,School Of Business - Cmd,Camden,129953,130204,9/1/2012,4,322
Asst Professor ACD YR,School Of Business - Cmd,Camden,129953,130204,9/1/2012,5,322
Professor ACD YR,Sas - Mathematics,Busch,106315,129926,9/1/2000,2,323
Asst Professor ACD YR,Sas - Dls - Genetics,Busch,97989,129874,1/1/2016,6,323
Asst Professor ACD YR,Sas - Computer Science,Busch,119095,129751,9/1/2015,1,324
Professor ACD YR,Sas - History,College Av,131396,129650,9/1/1999,6,324
Professor ACD YR,"Sebs-Eco,Evol& Natrl Resources",Cook,133989,129498,8/1/2001,7,325
Assoc Professor ACD YR,Sebs - Biochem & Microbiology,Cook,99092,129496,9/1/2010,8,325
Assoc Professor ACD YR,Fasn - Biological Sciences,Newark,130701,129340,1/1/2004,2,326
Professor ACD YR,Fasc - Psychology,Camden,117070,129297,9/1/2002,3,326
Assoc Professor ACD YR,Sas - Chem & Chemical Biology,Busch,118654,129294,9/1/1991,4,326
Assoc Professor ACD YR,Fasn - Biological Sciences,Newark,103942,129237,9/1/2010,6,326
Professor ACD YR,Fasn - Philosophy,Newark,130778,129156,9/1/2004,7,326
Professor ACD YR,Sas - History,College Av,130513,129142,9/1/1992,8,326
Professor ACD YR,Fasn - Psychology,Newark,120230,129128,9/1/1999,9,326
Professor ACD YR,Sebs-Marine & Coastal Sciences,Cook,144400,129056,9/1/1975,4,327
Professor ACD YR,Sebs - Nutritional Sciences,Cook,130580,129054,9/1/1999,5,327
Professor ACD YR,Sas - History,College Av,129531,129033,9/1/1988,7,327
Assoc Professor ACD YR,School Of Business - Cmd,Camden,144469,128925,9/1/1997,4,328
Assoc Professor ACD YR,Sas - Geography,Livingston,111642,128766,9/1/2012,4,329
Professor ACD YR,Fasc - Computer Science,Camden,130225,128704,7/20/2001,9,329
Assoc Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,117565,128615,9/1/2012,4,330
Professor ACD YR,Fasc - Mathematics,Camden,130491,128498,9/1/1996,9,330
Professor ACD YR,Sas-Dls-Molecular Bio&Biochem,Busch,129060,128493,7/1/1970,1,331
Assoc Professor ACD YR,Sc&I - Communication,College Av,106298,128374,9/1/2001,8,331
Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,129388,128342,1/1/1984,9,331
Asst Professor ACD YR,Engn-Civil & Environ Engn,Busch,97619,128264,9/1/2012,3,332
Assoc Professor ACD YR,School Of Social Work,College Av,104812,127921,9/1/2005,7,333
Asst Professor ACD YR,Sas - Computer Science,Livingston,116096,127918,9/1/2015,9,333
Professor ACD YR,Sas - Psychology,Busch,129724,127841,9/1/2001,6,334
Assoc Professor ACD YR,Fasn - Economics,Newark,121893,127806,9/1/2010,8,334
Asst Professor ACD YR,Sas-Dls-Cell Bio & Neurosci,Busch,106667,127723,1/1/2013,10,334
Professor ACD YR,Sas - Sociology,Douglass,122708,127711,1/1/1999,1,335
Professor ACD YR,Sas - American Studies,Douglass,128908,127663,9/1/1973,2,335
Professor ACD YR,Sas - Linguistics,College Av,127590,127346,9/1/1988,7,336
Asst Professor ACD YR,Engn - Elec & Computer Engn,Busch,98663,127248,9/1/2015,2,337
Professor ACD YR,Sc&I - Communication,College Av,135040,127175,1/1/2000,5,337
Asst Professor ACD YR,Sas - Psychology,Busch,93317,127138,1/1/2015,7,337
Professor ACD YR,Fasn - Biological Sciences,Newark,121864,127079,9/1/1983,2,338
Assoc Professor ACD YR,Sebs - Animal Science,Cook,100285,126928,9/1/2010,8,338
Professor ACD YR,Mgsa - Music,Douglass,127141,126897,9/1/1984,9,338
Asst Professor ACD YR,Sas - Computer Science,Busch,114380,126870,9/1/2015,3,339
Assoc Professor ACD YR,School Of Social Work,College Av,101789,126697,9/1/2004,4,340
Assoc Professor ACD YR,Sebs - Human Ecology,Cook,128347,126694,7/1/2011,5,340
Professor ACD YR,Sas - Women's & Gender Studies,Douglass,124214,126596,9/1/1988,4,341
Assoc Professor ACD YR,Sas - Psychology,Busch,127628,126566,9/1/2007,6,341
Professor ACD YR,Sebs - Nutritional Sciences,Cook,113965,126547,1/1/2009,10,341
Assoc Professor ACD YR,School Of Business - Cmd,Camden,126767,126525,9/1/1988,1,342
Professor ACD YR,Fasn - Physics,Newark,127696,126490,9/1/1989,3,342
Professor ACD YR,Fasc - Mathematics,Camden,109322,126457,9/1/1987,4,342
Professor ACD YR,Fasn - Urban Education,Newark,127973,126356,7/1/2005,7,342
Asst Professor ACD YR,Engn-Civil & Environ Engn,Busch,97326,126271,9/1/2014,5,343
Asst Professor ACD YR,Cmbn,Newark,96198,126251,9/1/2016,7,343
Professor ACD YR,Sebs-Dept Marine & Coastal Sci,Cook,151848,126249,9/1/2013,8,343
Asst Professor ACD YR,Sas - Psychology,Busch,96706,126147,9/1/2015,3,344
Assoc Professor ACD YR,Fasn - Economics,Newark,123676,125819,9/1/2008,2,346
Professor ACD YR,Sebs - Environmental Science,Cook,127287,125750,11/22/1999,8,346
Assoc Professor ACD YR,Sas - History,College Av,114411,125703,7/1/1971,10,346
Assoc Professor ACD YR,Engn - Chem & Biochem Engn,Busch,114244,125685,7/1/2001,2,347
Assoc Professor ACD YR,Center Of Alcohol Studies,Busch,104146,125596,9/1/2006,8,347
Assoc Professor ACD YR,Fasn - Psychology,Newark,109203,125581,1/1/2011,9,347
Assoc Professor ACD YR,Sas - Psychology,Livingston,102850,125509,9/1/1987,1,348
Assoc Professor ACD YR,Fasn-Math & Computer Science,Newark,105095,125438,9/1/2010,4,348
Assoc Professor ACD YR,School Of Business - Cmd,Camden,126714,125377,7/1/1991,7,348
Asst Professor ACD YR,Rbs - Finance & Economics,Newark,205000,125278,9/1/2017,5,349
Assoc Professor ACD YR,Engn-Civil & Environ Engn,Busch,119131,125265,1/1/2000,6,349
Professor ACD YR,Fasn - History,Newark,126284,125145,9/1/2007,2,350
Professor ACD YR,Sas - Physics & Astronomy,Busch,126337,125099,9/1/1977,3,350
Professor ACD YR,Sas - Mathematics,Busch,126634,125082,9/1/1995,4,350
Professor ACD YR,Sc&I - Communication,College Av,126942,125067,9/1/1987,5,350
Assoc Professor ACD YR,Fasn-Earth & Environmental Sci,Newark,101965,125044,12/4/2006,7,350
Asst Professor ACD YR,College Of Nursing,Newark,97516,125027,9/1/2013,10,350
Assoc Professor ACD YR,Gsapp - School Psychology,Busch,98710,125009,9/1/2013,1,351
Assoc Professor ACD YR,Engn-Civil & Environ Engn,Busch,125220,124980,9/1/1995,4,351
Asst Professor ACD YR,Engn-Civil & Environ Engn,Busch,95246,124880,2/25/2014,9,351
Professor ACD YR,Sas - History,College Av,127576,124841,9/1/2010,1,352
Assoc Professor ACD YR,Sas - Jewish Studies,College Av,120034,124773,9/1/1998,3,352
Asst Professor ACD YR,Engn - Biomedical Engineering,Busch,98008,124692,9/1/2015,8,352
Asst Professor ACD YR,Sas-Dls-Ctr Collab Neurosci,Busch,104201,124667,9/1/2011,10,352
Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,125777,124610,1/1/2000,4,353
Assoc Professor ACD YR,Sas - History,College Av,126076,124589,9/1/1992,7,353
Professor ACD YR,Sas - Economics,College Av,125462,124450,9/1/1975,2,354
Assoc Professor ACD YR,Pharm - Medicinal Chemistry,Busch,125934,124387,1/1/1988,9,354
Professor ACD YR,Fasn - Political Science,Newark,125723,124368,1/1/1999,1,355
Assoc Professor ACD YR,Engn - Biomedical Engineering,Busch,112000,124229,1/1/2017,6,355
Asst Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,94052,123919,9/1/2015,4,357
Assoc Professor ACD YR,Sas - Geography,Livingston,110761,123853,1/1/2001,7,357
Professor ACD YR,Sas - Mathematics,Busch,139525,123740,9/1/1999,1,358
Professor ACD YR,Fasc - History,Camden,125641,123577,9/1/2010,4,358
Assoc Professor ACD YR,Sas-Dls-Molecular Bio&Biochem,Busch,112124,123433,9/1/1992,8,358
Assoc Professor ACD YR,Sas - Classics,College Av,105115,123406,9/1/2008,9,358
Assoc Professor ACD YR,Fasn-Math & Computer Science,Newark,110404,123326,9/1/1978,4,359
Professor ACD YR,Sas - Physics & Astronomy,Busch,132042,123274,9/1/2006,9,359
Assoc Professor ACD YR,Sas-Dls-Cell Bio & Neurosci,Busch,125509,123158,9/1/2008,3,360
Professor ACD YR,Sebs - Environmental Science,Cook,119722,123109,12/1/1998,4,360
Asst Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,99613,123099,1/1/2016,6,360
Assoc Professor ACD YR,Fasc - Psychology,Camden,88544,123076,9/1/2009,8,360
Asst Professor ACD YR,Sas - Psychology,Busch,99289,123073,9/1/2012,9,360
Assoc Professor ACD YR,Engn-Materials Science & Engn,Busch,109941,122961,9/1/2009,10,360
Professor ACD YR,Sas - Linguistics,College Av,110482,122905,9/1/1989,3,361
Assoc Professor ACD YR,Sas - Sociology,Douglass,124400,122902,7/1/1980,4,361
Asst Professor ACD YR,Waksman Inst Of Microbiology,Busch,101591,122835,1/1/2012,10,361
Assoc Professor ACD YR,Engn - Biomedical Engineering,Busch,112927,122720,1/1/2009,3,362
Assoc Professor ACD YR,Sas - English,College Av,130748,122654,9/1/2013,5,362
Professor ACD YR,Sas - Linguistics,College Av,131590,122473,1/1/1990,9,362
Professor ACD YR,Fasn-Math & Computer Science,Newark,136293,122455,9/1/1988,1,363
Professor ACD YR,Sas - Chem & Chemical Biology,Busch,123324,122420,9/1/1979,2,363
Professor ACD YR,Fasn - Chemistry,Newark,128928,122416,9/1/2002,3,363
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,101870,122396,1/1/2016,5,363
Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,110565,122365,9/1/2002,6,363
Professor ACD YR,Sas - Women's & Gender Studies,Douglass,128000,122344,9/1/2000,9,363
Professor ACD YR,Sas - French,College Av,99197,122274,9/1/1986,5,365
Professor ACD YR,Sas - Anthropology,Douglass,129301,122260,9/1/1999,6,365
Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,117231,122140,2/1/1999,2,366
Professor ACD YR,Sas - Physics & Astronomy,Busch,123262,122105,1/1/1988,6,366
Assoc Professor ACD YR,Sas - Economics,College Av,126195,122100,1/1/2003,7,366
Assoc Professor ACD YR,Sebs - Biochem & Microbiology,Cook,106334,122080,9/1/1977,9,366
Professor ACD YR,Sas - Women's & Gender Studies,Douglass,123317,121876,9/1/1988,7,367
Assoc Professor ACD YR,Engn - Elec & Computer Engn,Busch,114931,121875,9/1/2011,8,367
Professor ACD YR,Fasn - Arts Culture & Media,Newark,134418,121760,9/1/1986,6,368
Professor ACD YR,Engn - Biomedical Engineering,Busch,121819,121586,9/1/1978,4,369
Professor ACD YR,"Sebs-Eco,Evol& Natrl Resources",Cook,122716,121485,7/1/1981,10,369
Assoc Professor ACD YR,Sas - Women's & Gender Studies,Douglass,125000,121027,9/1/2007,6,372
Assoc Professor ACD YR,Sas - English,College Av,121742,121011,9/1/1989,9,372
Asst Professor ACD YR,Sas - Physics & Astronomy,Busch,101289,121002,9/1/2013,10,372
Assoc Professor ACD YR,Sas-Dls-Cell Bio & Neurosci,Busch,107360,120991,1/1/1987,2,373
Assoc Professor ACD YR,School Of Social Work,College Av,109000,120902,9/1/2016,7,373
Professor ACD YR,Sebs - Nutritional Sciences,Cook,117439,120741,1/1/1990,4,374
Assoc Professor ACD YR,Sebs - Animal Science,Cook,95304,120624,9/1/2009,4,375
Assoc Professor ACD YR,Gsapp - School Psychology,Busch,97084,120611,1/1/2010,5,375
Assoc Professor ACD YR,Sebs - Food Science,Cook,100183,120587,1/1/2005,6,375
Assoc Professor ACD YR,School Of Social Work,Camden,95945,120568,9/1/2004,8,375
Assoc Professor ACD YR,Sas - English,College Av,118289,120563,9/1/1980,9,375
Professor ACD YR,Sas - Economics,College Av,240817,120409,7/1/2004,4,376
Professor ACD YR,"Sas-Germn,Russ&E Euro Lang&Lit",College Av,126441,120382,9/1/2006,5,376
Professor ACD YR,Sas - Psychology,Livingston,110304,120366,7/1/1972,6,376
Professor ACD YR,Sas - Psychology,Livingston,120499,120268,9/1/1974,1,377
Professor ACD YR,Fasc - Sociology,Camden,99175,120203,9/1/2002,3,377
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,99910,120148,9/1/2016,7,377
Assoc Professor ACD YR,Sebs-Agricultural Econ & Mktg,Cook,104600,119962,9/20/2011,6,378
Professor ACD YR,Sas - Criminal Justice,Livingston,121081,119958,9/1/1993,7,378
Assoc Professor ACD YR,Pharm-Pharmacy Practice&Admin,Busch,112944,119956,7/23/1990,8,378
Professor ACD YR,Gse - Education Psychology,College Av,120101,119871,7/1/1973,1,379
Asst Professor ACD YR,School Public Affairs & Admin,Newark,99611,119829,9/1/2014,5,379
Professor ACD YR,Gse - Learning & Teaching,College Av,117370,119808,9/1/2003,7,379
Assoc Professor ACD YR,Sas - English,College Av,121680,119703,9/1/2005,6,380
Asst Professor ACD YR,Engn - Elec & Computer Engn,Busch,99907,119702,9/1/2012,7,380
Professor ACD YR,Sas - French,College Av,121083,119669,9/1/1978,1,381
Assoc Professor ACD YR,Fasc - Computer Science,Camden,119003,119630,9/1/1998,4,381
Professor ACD YR,Sas-Latino & Hispan Carib Stds,Livingston,200100,119606,9/1/2008,5,381
Assoc Professor ACD YR,Sas - History,College Av,121907,119565,9/1/2001,7,381
Professor ACD YR,Sas - Mathematics,Busch,121329,119547,9/1/2007,10,381
Professor ACD YR,Sas - Religion,Douglass,120266,119538,9/1/2001,1,382
Assoc Professor ACD YR,Fasn - Arts Culture & Media,Newark,97391,119450,9/1/2001,6,382
Assoc Professor ACD YR,Sas - Women's & Gender Studies,Douglass,114835,119167,9/1/2001,1,384
Professor ACD YR,Fasn - Political Science,Newark,132607,119143,9/1/1980,5,384
Assoc Professor ACD YR,Sebs-Plant Biology & Pathology,Cook,107864,119116,1/1/2009,6,384
Professor ACD YR,Sas - Chem & Chemical Biology,Busch,106689,119047,9/1/1980,10,384
Assoc Professor ACD YR,Sebs - Landscape Architecture,Cook,120315,118932,9/1/2016,4,385
Assoc Professor ACD YR,Sas-Dls-Molecular Bio&Biochem,Busch,120263,118916,9/1/1988,5,385
Assoc Professor ACD YR,Sas - Mathematics,Busch,116550,118908,9/1/2012,6,385
Professor ACD YR,Sas - Italian,College Av,111828,118868,9/1/1996,9,385
Professor ACD YR,Sas - Anthropology,Douglass,120445,118797,1/1/2000,1,386
Asst Professor ACD YR,Cmbn,Newark,98195,118733,9/1/2015,5,386
Assoc Professor ACD YR,Fasc - Biology,Camden,94915,118603,9/1/2009,1,387
Asst Professor ACD YR,Sas - Computer Science,Busch,108242,118573,9/1/2012,2,387
Assoc Professor ACD YR,Sebs - Biochem & Microbiology,Cook,108416,118486,9/1/2000,4,387
Professor ACD YR,Bsppp-Dean's Office,College Av,120117,118428,6/4/1999,7,387
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,97000,118372,1/1/2017,1,388
Asst Professor ACD YR,Sas - Dls - Genetics,Busch,97000,118370,9/1/2016,2,388
Assoc Professor ACD YR,Sas - Africana Studies,Livingston,119677,118351,9/1/1992,3,388
Professor ACD YR,Sas - French,College Av,114529,118072,9/1/1987,6,389
Professor ACD YR,Sas - Anthropology,Douglass,118693,118049,9/1/1977,9,389
Assoc Professor ACD YR,School Public Affairs & Admin,Newark,103915,117701,9/1/2007,8,391
Asst Professor ACD YR,Sebs-Dept Marine & Coastal Sci,Cook,89627,117613,2/1/2010,5,392
Assoc Professor ACD YR,Sas - English,College Av,113783,117602,9/1/2009,7,392
Assoc Professor ACD YR,Fasn-Math & Computer Science,Newark,117937,117322,9/1/1986,8,394
Assoc Professor ACD YR,Sas - Psychology,Livingston,116567,117288,6/30/2011,9,394
Assoc Professor ACD YR,Camden School Of Nursing,Camden,110507,117264,9/1/2008,2,395
Assoc Professor ACD YR,Sebs-Agricultural Econ & Mktg,Cook,113958,117263,9/1/2002,3,395
Assoc Professor ACD YR,Engn - Chem & Biochem Engn,Busch,118315,117213,9/1/2008,10,395
Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,118568,117183,9/1/1980,5,396
Asst Professor ACD YR,Sebs - Animal Science,Cook,97258,116821,9/1/2011,10,397
Assoc Professor ACD YR,Gse - Education Psychology,College Av,102295,116731,9/1/2006,9,398
Assoc Professor ACD YR,Sas - Spanish & Portuguese,College Av,116814,116590,9/1/1984,10,399
Assoc Professor ACD YR,Sas-Latino & Hispan Carib Stds,Livingston,111195,116589,9/1/2009,1,400
Professor ACD YR,Fasn - Arts Culture & Media,Newark,103514,116405,9/1/1998,5,401
Professor ACD YR,Gse - Education Psychology,College Av,117417,116395,9/1/2010,7,401
Assoc Professor ACD YR,Sas-Dls-Kinesiology And Health,Douglass,99419,116386,9/1/2009,10,401
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,88085,116341,9/1/1978,3,402
Professor ACD YR,Bsppp-Dean's Office,College Av,122953,116328,9/1/2007,9,402
Professor ACD YR,Bsppp-Dean's Office,College Av,114057,116288,9/1/1983,10,402
Professor ACD YR,Fasn - English,Newark,117816,116096,9/1/1976,5,403
Professor ACD YR,Mgsa - Visual Arts,College Av,117381,116009,9/1/2005,8,403
Asst Professor ACD YR,Sebs-Dept Marine & Coastal Sci,Off Campus,98201,115989,9/15/2010,10,403
Assoc Professor ACD YR,School Of Social Work,College Av,99324,115959,1/22/2002,1,404
Assoc Professor ACD YR,Pharm-Pharmacy Practice&Admin,Busch,114500,115721,7/1/2006,9,404
Assoc Professor ACD YR,Sas - English,College Av,117371,115652,9/1/1999,6,405
Assoc Professor ACD YR,Sas-Latino & Hispan Carib Stds,Livingston,116691,115611,9/1/2011,10,405
Professor ACD YR,Fasn-Math & Computer Science,Newark,129872,115597,9/1/1996,1,406
Assoc Professor ACD YR,Fasn-Earth & Environmental Sci,Newark,95795,115579,9/1/2009,3,406
Assoc Professor ACD YR,School Of Criminal Justice,Newark,130109,115536,9/1/2011,8,406
Assoc Professor ACD YR,Waksman Inst Of Microbiology,Busch,111208,115515,9/1/2011,1,407
Professor ACD YR,Sas - French,College Av,111909,115445,9/1/1981,6,407
Professor ACD YR,Sas - Sociology,Douglass,129271,115401,9/1/1988,10,407
Professor ACD YR,Sebs - Food Science,Cook,116918,115357,9/1/2002,4,408
Professor ACD YR,Sas - Italian,College Av,128369,115339,9/1/1974,5,408
Professor ACD YR,Sas - Mathematics,Busch,103100,115243,9/1/1993,1,409
Assoc Professor ACD YR,Sas - American Studies,Douglass,116556,115239,9/1/1977,2,409
Asst Professor ACD YR,School Of Social Work,College Av,86828,115083,9/1/2016,3,410
Asst Professor ACD YR,Sas - Psychology,Busch,97551,114916,1/1/2014,3,411
Asst Professor ACD YR,Sas-Dls-Molecular Bio&Biochem,Busch,104712,114743,9/1/2012,9,411
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,96328,114647,9/1/2005,3,412
Assoc Professor ACD YR,Sas - Africana Studies,Livingston,113793,114607,9/1/2010,4,412
Asst Professor ACD YR,Sebs - Nutritional Sciences,Cook,87125,114469,9/1/2016,2,413
Professor ACD YR,Sas - Italian,College Av,112661,114389,9/1/1986,10,413
Asst Professor ACD YR,Fasn - Psychology,Newark,98759,114301,9/1/2013,3,414
Professor ACD YR,Sas - History,College Av,128379,114249,9/1/1991,5,414
Asst Professor ACD YR,Engn - Industrial Engineering,Busch,94158,114205,9/1/2011,1,415
Assoc Professor ACD YR,Lab For Surface Modification,Busch,115525,114175,9/1/1995,2,415
Assoc Professor ACD YR,Sas - Spanish & Portuguese,College Av,103346,114089,9/1/1993,10,415
Assoc Professor ACD YR,Sebs-Agricultural Econ & Mktg,Cook,115759,114043,9/1/2008,5,416
Assoc Professor ACD YR,Fasn - History,Newark,105036,113840,9/1/2004,3,418
Assoc Professor ACD YR,Fasn - Psychology,Newark,115149,113721,1/1/2009,9,418
Asst Professor ACD YR,School Of Criminal Justice,Newark,95836,113459,9/1/2015,2,420
Assoc Professor ACD YR,Sas - English,College Av,114136,113419,7/1/1971,6,420
Asst Professor ACD YR,Sas - Mathematics,Busch,96663,113378,9/1/2012,8,420
Assoc Professor ACD YR,Sas - English,College Av,130000,113336,9/1/2006,2,421
Professor ACD YR,Mgsa - Theater Arts,Douglass,112415,113306,9/1/1977,3,421
Assoc Professor ACD YR,Fasc - Psychology,Camden,92170,113170,9/1/2011,8,421
Assoc Professor ACD YR,School Public Affairs & Admin,Newark,95918,113161,9/1/2010,9,421
Assoc Professor ACD YR,Sas - Classics,College Av,106400,113160,9/1/2007,10,421
Assoc Professor ACD YR,Engn - Industrial Engineering,Busch,112512,113160,9/1/1988,1,422
Assoc Professor ACD YR,Engn - Biomedical Engineering,Busch,112199,112803,9/1/2011,3,424
Asst Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,103374,112674,9/1/2013,1,425
Professor ACD YR,Sas - English,College Av,112860,112643,9/1/1998,5,425
Professor ACD YR,Sebs - Food Science,Cook,114131,112608,3/9/1998,10,425
Professor ACD YR,Sas - Art History,College Av,120115,112454,9/1/2006,1,427
Assoc Professor ACD YR,Sas - History,College Av,114334,112372,9/1/2003,4,427
Assoc Professor ACD YR,Mgsa - Visual Arts,College Av,97562,112361,9/1/2009,5,427
Assoc Professor ACD YR,Fasn-African-Amer&African Stds,Newark,112424,112208,9/1/1983,7,428
Assoc Professor ACD YR,Sas - History,College Av,113478,112140,9/1/2011,5,429
Professor ACD YR,Sas - Art History,College Av,112233,112018,9/1/1988,7,429
Assoc Professor ACD YR,Fasc - Biology,Camden,89675,111606,9/1/2008,7,431
Assoc Professor ACD YR,Sas - Mathematics,Busch,112012,111548,9/1/1983,9,431
Asst Professor ACD YR,"Sebs-Eco,Evol& Natrl Resources",Cook,84775,111450,10/22/2012,4,432
Professor ACD YR,Sas - Art History,College Av,99228,111394,9/1/1984,10,432
Assoc Professor ACD YR,Sebs - Nutritional Sciences,Cook,111960,111365,9/1/2003,2,433
Assoc Professor ACD YR,Sebs-Agricultural Econ & Mktg,Cook,104055,111342,6/27/1997,3,433
Professor ACD YR,Fasc - Fine Arts,Camden,112570,111320,9/1/2000,5,433
Assoc Professor ACD YR,Sas - Art History,College Av,113279,111318,9/1/1999,6,433
Professor ACD YR,Fasn-Math & Computer Science,Newark,112401,111296,9/1/2003,7,433
Asst Professor ACD YR,Engn - Chem & Biochem Engn,Busch,92684,111266,9/1/2015,1,434
Assoc Professor ACD YR,Rbs - Finance & Economics,Newark,111477,111264,9/1/1994,2,434
Asst Professor ACD YR,School Of Social Work,College Av,87629,111215,9/1/2015,6,434
Assoc Professor ACD YR,Sas - Sociology,College Av,111388,111175,9/1/1986,8,434
Assoc Professor ACD YR,School Public Affairs & Admin,Newark,99476,111059,9/1/2003,1,436
Assoc Professor ACD YR,Sebs-Plant Biology & Pathology,Cook,112760,111051,5/1/1991,2,436
Assoc Professor ACD YR,Sas-Dls-Cell Bio & Neurosci,Busch,113113,110904,9/1/1998,2,437
Assoc Professor ACD YR,Camden School Of Nursing,Camden,113748,110832,9/1/2005,8,437
Asst Professor ACD YR,School Public Affairs & Admin,Newark,90840,110776,1/1/2016,8,438
Asst Professor ACD YR,School Of Criminal Justice,Newark,95740,110617,9/1/2015,10,439
Professor ACD YR,Fasc - Fine Arts,Camden,117042,110483,9/1/2004,5,440
Asst Professor ACD YR,Mgsa - Music,Douglass,104168,110421,9/1/2015,1,441
Assoc Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,90868,110418,9/1/2008,2,441
Asst Professor ACD YR,Camden School Of Nursing,Camden,94892,110418,9/1/2013,3,441
Assoc Professor ACD YR,Fasc - Biology,Camden,109720,110415,9/1/1992,4,441
Assoc Professor ACD YR,Sebs - Human Ecology,Cook,112224,110381,9/1/2011,2,442
Assoc Professor ACD YR,Sas - History,College Av,112488,110280,9/1/2011,8,442
Assoc Professor ACD YR,Camden School Of Nursing,Camden,111200,110268,9/1/2009,2,443
Assoc Professor ACD YR,"Sas-Germn,Russ&E Euro Lang&Lit",College Av,106653,110245,9/1/1997,5,443
Assoc Professor ACD YR,Fasn-Sociology & Anthropology,Newark,108896,110040,9/1/1996,8,444
Assoc Professor ACD YR,School Of Criminal Justice,Newark,99629,110037,9/1/2003,9,444
Assoc Professor ACD YR,School Of Social Work,College Av,106002,110026,1/1/1999,10,444
Asst Professor ACD YR,Fasn - Biological Sciences,Newark,92186,110023,9/1/2012,1,445
Professor ACD YR,Sas - History,College Av,220000,110000,9/1/2017,4,445
Asst Professor ACD YR,Rbs - Finance & Economics,Livingston,220000,110000,9/1/2017,5,445
Assoc Professor ACD YR,Fasc - Fine Arts,Camden,99616,109934,9/1/2011,10,445
Assoc Professor ACD YR,Fasn - English,Newark,110000,109789,9/1/2008,5,446
Assoc Professor ACD YR,Sas-Latino & Hispan Carib Stds,Livingston,101939,109772,9/11/2007,6,446
Asst Professor ACD YR,Fasn - Biological Sciences,Newark,91254,109751,1/1/2013,8,446
Assoc Professor ACD YR,Sas - Italian,College Av,103690,109703,9/1/2007,1,447
Assoc Professor ACD YR,Sebs - Food Science,Cook,110947,109651,10/24/1988,5,447
Assoc Professor ACD YR,Sas - English,College Av,110747,109591,9/1/1998,10,447
Assoc Professor ACD YR,Fasn - English,Newark,109938,109581,9/1/1978,2,448
Professor ACD YR,Bsppp-Dean's Office,College Av,110114,109566,2/1/1973,4,448
Assoc Professor ACD YR,School Of Social Work,College Av,94817,109536,9/1/2009,6,448
Assoc Professor ACD YR,Sas - History,College Av,106963,109517,9/1/2012,7,448
Assoc Professor ACD YR,"Sebs-Eco,Evol& Natrl Resources",Cook,110683,109475,9/1/2002,1,449
Assoc Professor ACD YR,Sas - Spanish & Portuguese,College Av,103670,109467,9/1/2012,3,449
Assoc Professor ACD YR,Sas-Latino & Hispan Carib Stds,Livingston,111057,109450,9/1/2007,4,449
Assoc Professor ACD YR,Sas - Art History,College Av,101352,109371,9/1/2007,10,449
Assoc Professor ACD YR,Sebs-Plant Biology & Pathology,Cook,110677,109301,10/1/1990,6,450
Assoc Professor ACD YR,Fasn - Economics,Newark,110009,109300,9/1/2009,7,450
Assoc Professor ACD YR,Fasn-Math & Computer Science,Newark,109870,109271,9/1/1980,1,451
Assoc Professor ACD YR,Sc&I - Library & Info Science,College Av,105928,109238,9/1/2000,2,451
Asst Professor ACD YR,Sas - Statistics,Busch,114476,109076,7/1/2013,2,452
Professor ACD YR,Bsppp-Dean's Office,College Av,109674,108923,9/1/1983,8,452
Professor ACD YR,Fasc - Computer Science,Camden,122427,108769,9/1/2010,9,453
Assoc Professor ACD YR,Engn - Elec & Computer Engn,Busch,108961,108752,9/1/1982,1,454
Assoc Professor ACD YR,Sas- Asian Language & Cultures,College Av,98417,108700,9/1/2008,4,454
Professor ACD YR,Sas - Mathematics,Busch,101535,108508,9/1/2010,4,455
Assoc Professor ACD YR,Fasc - Chemistry,Camden,95406,108486,7/15/1999,7,455
Professor ACD YR,Sas-Earth & Planetary Sciences,Busch,109488,108473,9/1/1990,9,455
Professor ACD YR,Mgsa - Music,Douglass,107728,108470,9/1/1990,10,455
Asst Professor ACD YR,Sc&I - Library & Info Science,College Av,100703,108459,9/1/2014,2,456
Asst Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,101035,108375,9/1/2012,10,456
Assoc Professor ACD YR,Sas - Spanish & Portuguese,College Av,98822,108292,9/1/2008,9,457
